"Run","Assay Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center Name","Consent","Cultivar","DATASTORE filetype","DATASTORE provider","DATASTORE region","dev_stage","Experiment","geo_loc_name_country","geo_loc_name_country_continent","geo_loc_name","Instrument","Library Name","LibraryLayout","LibrarySelection","LibrarySource","Number","Organism","Platform","ReleaseDate","Sample Name","SRA Study","tissue"
"SRR5892017","WGS",300,11243468700,"PRJNA393611","SAMN07341274","Plant",4183292395,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057735","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-418","PAIRED","RANDOM","GENOMIC",10071,"Vitis adenoclada","ILLUMINA","2019-03-22T00:00:00Z","TA-418","SRP114740","leaf"
"SRR5892018","WGS",300,6784948200,"PRJNA393611","SAMN07341277","Plant",2762929342,"YUNNAN AGRICULTURAL UNIVERSITY","public","Amur Grape\, Mountain Grape","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057734","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-185","PAIRED","RANDOM","GENOMIC",10074,"Vitis amurensis","ILLUMINA","2019-03-22T00:00:00Z","TA-185","SRP114740","leaf"
"SRR5892019","WGS",300,3888336900,"PRJNA393611","SAMN07341276","Plant",1551011711,"YUNNAN AGRICULTURAL UNIVERSITY","public","Amur Grape\, Mountain Grape","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057733","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-184","PAIRED","RANDOM","GENOMIC",10073,"Vitis amurensis","ILLUMINA","2019-03-22T00:00:00Z","TA-184","SRP114740","leaf"
"SRR5892020","WGS",300,7040907300,"PRJNA393611","SAMN07341279","Plant",2562963935,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057732","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-412","PAIRED","RANDOM","GENOMIC",10076,"Vitis bashanica","ILLUMINA","2019-03-22T00:00:00Z","TA-412","SRP114740","leaf"
"SRR5892021","WGS",300,7624886700,"PRJNA393611","SAMN07341278","Plant",2708449343,"YUNNAN AGRICULTURAL UNIVERSITY","public","Amur Grape\, Mountain Grape","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057731","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-188","PAIRED","RANDOM","GENOMIC",10075,"Vitis amurensis","ILLUMINA","2019-03-22T00:00:00Z","TA-188","SRP114740","leaf"
"SRR5892022","WGS",300,7097116800,"PRJNA393611","SAMN07341281","Plant",2579264851,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057730","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-340","PAIRED","RANDOM","GENOMIC",10078,"Vitis betulifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-340","SRP114740","leaf"
"SRR5892023","WGS",300,11626034400,"PRJNA393611","SAMN07341280","Plant",4415791882,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057729","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-331","PAIRED","RANDOM","GENOMIC",10077,"Vitis bellula","ILLUMINA","2019-03-22T00:00:00Z","TA-331","SRP114740","leaf"
"SRR5892024","WGS",300,7121341800,"PRJNA393611","SAMN07341283","Plant",2886188267,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057728","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","Z135","PAIRED","RANDOM","GENOMIC",10080,"Vitis chungii","ILLUMINA","2019-03-22T00:00:00Z","Z135","SRP114740","leaf"
"SRR5892025","WGS",300,6735822900,"PRJNA393611","SAMN07341282","Plant",2695794170,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057727","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","Z3","PAIRED","RANDOM","GENOMIC",10079,"Vitis betulifolia","ILLUMINA","2019-03-22T00:00:00Z","Z3","SRP114740","leaf"
"SRR5892026","WGS",300,8142285000,"PRJNA393611","SAMN07341346","Plant",2948932377,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingcui","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057726","China","Asia","China","Illumina HiSeq 4000","TA-123","PAIRED","RANDOM","GENOMIC",10143,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-123","SRP114740","leaf"
"SRR5892027","WGS",300,8354101800,"PRJNA393611","SAMN07341347","Plant",2910867902,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingdajing","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057725","China","Asia","China","Illumina HiSeq 4000","TA-12","PAIRED","RANDOM","GENOMIC",10144,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-12","SRP114740","leaf"
"SRR5892028","WGS",300,6792179700,"PRJNA393611","SAMN07341344","Plant",2528589438,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hongjixin","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057724","China","Asia","China","Illumina HiSeq 4000","TA-421","PAIRED","RANDOM","GENOMIC",10141,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-421","SRP114740","leaf"
"SRR5892029","WGS",300,6399460800,"PRJNA393611","SAMN07341345","Plant",2413819185,"YUNNAN AGRICULTURAL UNIVERSITY","public","Huajia No.8","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057723","China","Asia","China","Illumina HiSeq 4000","TA-219","PAIRED","RANDOM","GENOMIC",10142,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-219","SRP114740","leaf"
"SRR5892030","WGS",300,8122665600,"PRJNA393611","SAMN07341350","Plant",2967030268,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingmi","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057722","China","Asia","China","Illumina HiSeq 4000","TA-121","PAIRED","RANDOM","GENOMIC",10147,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-121","SRP114740","leaf"
"SRR5892031","WGS",300,8392527000,"PRJNA393611","SAMN07341351","Plant",3106509717,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingxiangyu","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057721","China","Asia","China","Illumina HiSeq 4000","TA-172","PAIRED","RANDOM","GENOMIC",10148,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-172","SRP114740","leaf"
"SRR5892032","WGS",300,8989176900,"PRJNA393611","SAMN07341348","Plant",3271934675,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingfeng","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057720","China","Asia","China","Illumina HiSeq 4000","TA-89","PAIRED","RANDOM","GENOMIC",10145,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-89","SRP114740","leaf"
"SRR5892033","WGS",300,7000332900,"PRJNA393611","SAMN07341349","Plant",2774836280,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingkejing","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057719","China","Asia","China","Illumina HiSeq 4000","TA-261","PAIRED","RANDOM","GENOMIC",10146,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-261","SRP114740","leaf"
"SRR5892034","WGS",300,6907943100,"PRJNA393611","SAMN07341301","Plant",2512950369,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057718","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-414","PAIRED","RANDOM","GENOMIC",10098,"Vitis shenxiensis","ILLUMINA","2019-03-22T00:00:00Z","TA-414","SRP114740","leaf"
"SRR5892035","WGS",300,12398800500,"PRJNA393611","SAMN07341300","Plant",4536377857,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057717","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-191","PAIRED","RANDOM","GENOMIC",10097,"Vitis pseudoreticulata","ILLUMINA","2019-03-22T00:00:00Z","TA-191","SRP114740","leaf"
"SRR5892036","WGS",300,7643896500,"PRJNA393611","SAMN07341352","Plant",2754129984,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingxiu","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057716","China","Asia","China","Illumina HiSeq 4000","TA-120","PAIRED","RANDOM","GENOMIC",10149,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-120","SRP114740","leaf"
"SRR5892037","WGS",300,5341023900,"PRJNA393611","SAMN07341353","Plant",2016764586,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingya","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057715","China","Asia","China","Illumina HiSeq 4000","TA-372","PAIRED","RANDOM","GENOMIC",10150,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-372","SRP114740","leaf"
"SRR5892038","WGS",300,17723212800,"PRJNA393611","SAMN07341622","Plant",6454124570,"YUNNAN AGRICULTURAL UNIVERSITY","public","Tianshanputao","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057714","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-30","PAIRED","RANDOM","GENOMIC",10419,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-30","SRP114740","leaf"
"SRR5892039","WGS",300,9489280500,"PRJNA393611","SAMN07341623","Plant",3559269729,"YUNNAN AGRICULTURAL UNIVERSITY","public","Tianyuanqi","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057713","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-368","PAIRED","RANDOM","GENOMIC",10420,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-368","SRP114740","leaf"
"SRR5892040","WGS",300,9315135300,"PRJNA393611","SAMN07341295","Plant",3426512860,"YUNNAN AGRICULTURAL UNIVERSITY","public","Vitis thunbergii","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057712","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-338","PAIRED","RANDOM","GENOMIC",10092,"Vitis ficifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-338","SRP114740","leaf"
"SRR5892041","WGS",300,10688750700,"PRJNA393611","SAMN07341294","Plant",3826592786,"YUNNAN AGRICULTURAL UNIVERSITY","public","Vitis thunbergii","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057711","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-126","PAIRED","RANDOM","GENOMIC",10091,"Vitis ficifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-126","SRP114740","leaf"
"SRR5892042","WGS",300,9884236200,"PRJNA393611","SAMN07341665","Plant",3715089222,"YUNNAN AGRICULTURAL UNIVERSITY","public","Dixie","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057710","USA","North America","USA","Illumina HiSeq 4000","TA-347","PAIRED","RANDOM","GENOMIC",10462,"Vitis rotundifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-347","SRP114740","leaf"
"SRR5892043","WGS",300,8496061800,"PRJNA393611","SAMN07341664","Plant",3257083205,"YUNNAN AGRICULTURAL UNIVERSITY","public","Mars Seedless","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057709","USA","North America","USA","Illumina HiSeq 4000","TA-233","PAIRED","RANDOM","GENOMIC",10461,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-233","SRP114740","leaf"
"SRR5892044","WGS",300,7942869600,"PRJNA393611","SAMN07341667","Plant",2923908366,"YUNNAN AGRICULTURAL UNIVERSITY","public","Rubaiyat","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057708","USA","North America","USA","Illumina HiSeq 4000","TA-158","PAIRED","RANDOM","GENOMIC",10464,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-158","SRP114740","leaf"
"SRR5892045","WGS",300,8285482800,"PRJNA393611","SAMN07341666","Plant",3117484731,"YUNNAN AGRICULTURAL UNIVERSITY","public","Red Globe","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057707","USA","North America","USA","Illumina HiSeq 4000","TA-23","PAIRED","RANDOM","GENOMIC",10463,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-23","SRP114740","leaf"
"SRR5892046","WGS",300,2980188600,"PRJNA393611","SAMN07341669","Plant",1153976197,"YUNNAN AGRICULTURAL UNIVERSITY","public","Sugraone","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057706","USA","North America","USA","Illumina HiSeq 4000","TA-277","PAIRED","RANDOM","GENOMIC",10466,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-277","SRP114740","leaf"
"SRR5892047","WGS",300,7432389900,"PRJNA393611","SAMN07341668","Plant",2778423719,"YUNNAN AGRICULTURAL UNIVERSITY","public","Ruby Seedless","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057705","USA","North America","USA","Illumina HiSeq 4000","TA-17","PAIRED","RANDOM","GENOMIC",10465,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-17","SRP114740","leaf"
"SRR5892048","WGS",300,7023513600,"PRJNA393611","SAMN07341671","Plant",2712548157,"YUNNAN AGRICULTURAL UNIVERSITY","public","Venus Seedless","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057704","USA","North America","USA","Illumina HiSeq 4000","TA-232","PAIRED","RANDOM","GENOMIC",10468,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-232","SRP114740","leaf"
"SRR5892049","WGS",300,9713172900,"PRJNA393611","SAMN07341670","Plant",3481178562,"YUNNAN AGRICULTURAL UNIVERSITY","public","Swenson Red","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057703","USA","North America","USA","Illumina HiSeq 4000","TA-59","PAIRED","RANDOM","GENOMIC",10467,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-59","SRP114740","leaf"
"SRR5892050","WGS",300,6677072100,"PRJNA393611","SAMN07341673","Plant",2507647791,"YUNNAN AGRICULTURAL UNIVERSITY","public","Chasselas Blanc","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057702","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-180","PAIRED","RANDOM","GENOMIC",10470,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-180","SRP114740","leaf"
"SRR5892051","WGS",300,7362592800,"PRJNA393611","SAMN07341672","Plant",2674830829,"YUNNAN AGRICULTURAL UNIVERSITY","public","concord","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057701","USA","North America","USA","Illumina HiSeq 4000","TA-133","PAIRED","RANDOM","GENOMIC",10469,"Vitis labrusca","ILLUMINA","2019-03-22T00:00:00Z","TA-133","SRP114740","leaf"
"SRR5892052","WGS",300,7472283000,"PRJNA393611","SAMN07341453","Plant",2651228014,"YUNNAN AGRICULTURAL UNIVERSITY","public","Brush Grape\, Mapleleaf Grape","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057700","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-161","PAIRED","RANDOM","GENOMIC",10250,"Vitis acerifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-161","SRP114740","leaf"
"SRR5892053","WGS",300,9522096900,"PRJNA393611","SAMN07341452","Plant",3418499787,"YUNNAN AGRICULTURAL UNIVERSITY","public","Brush Grape\, Mapleleaf Grape","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057699","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-160","PAIRED","RANDOM","GENOMIC",10249,"Vitis acerifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-160","SRP114740","leaf"
"SRR5892054","WGS",300,9261804900,"PRJNA393611","SAMN07341445","Plant",3574560269,"YUNNAN AGRICULTURAL UNIVERSITY","public","Topaz","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057698","uncalculated","uncalculated","Korea","Illumina HiSeq 4000","TA-287","PAIRED","RANDOM","GENOMIC",10242,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-287","SRP114740","leaf"
"SRR5892055","WGS",300,30679015500,"PRJNA393611","SAMN07341444","Plant",11627101087,"YUNNAN AGRICULTURAL UNIVERSITY","public","Yunibarasebun","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057697","Japan","Asia","Japan","Illumina HiSeq 4000","TA-258","PAIRED","RANDOM","GENOMIC",10241,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-258","SRP114740","leaf"
"SRR5892056","WGS",300,10021661100,"PRJNA393611","SAMN07341447","Plant",3865824203,"YUNNAN AGRICULTURAL UNIVERSITY","public","Regina","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057696","Lebanon","Asia","Lebanon","Illumina HiSeq 4000","TA-288","PAIRED","RANDOM","GENOMIC",10244,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-288","SRP114740","leaf"
"SRR5892057","WGS",300,8829245400,"PRJNA393611","SAMN07341446","Plant",3273292565,"YUNNAN AGRICULTURAL UNIVERSITY","public","Bolgar","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057695","Lebanon","Asia","Lebanon","Illumina HiSeq 4000","TA-337","PAIRED","RANDOM","GENOMIC",10243,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-337","SRP114740","leaf"
"SRR5892058","WGS",300,8343075300,"PRJNA393611","SAMN07341449","Plant",3232323975,"YUNNAN AGRICULTURAL UNIVERSITY","public","Maiskii Chernyi","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057694","Moldova","Europe","Moldova","Illumina HiSeq 4000","TA-244","PAIRED","RANDOM","GENOMIC",10246,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-244","SRP114740","leaf"
"SRR5892059","WGS",300,8455543800,"PRJNA393611","SAMN07341448","Plant",3188839279,"YUNNAN AGRICULTURAL UNIVERSITY","public","Kabassia","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057693","Moldova","Europe","Moldova","Illumina HiSeq 4000","TA-248","PAIRED","RANDOM","GENOMIC",10245,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-248","SRP114740","leaf"
"SRR5892060","WGS",300,9892008900,"PRJNA393611","SAMN07341451","Plant",3662861542,"YUNNAN AGRICULTURAL UNIVERSITY","public","Muscadine\, V. rotundifolia","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057692","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5887","PAIRED","RANDOM","GENOMIC",10248,"Vitis rotundifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-5887","SRP114740","leaf"
"SRR5892061","WGS",300,8058183600,"PRJNA393611","SAMN07341450","Plant",2856874531,"YUNNAN AGRICULTURAL UNIVERSITY","public","Moldova","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057691","Moldova","Europe","Moldova","Illumina HiSeq 4000","TA-79","PAIRED","RANDOM","GENOMIC",10247,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-79","SRP114740","leaf"
"SRR5892062","WGS",300,4003229400,"PRJNA393611","SAMN07341433","Plant",1523932239,"YUNNAN AGRICULTURAL UNIVERSITY","public","Riesling Forte","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057690","Japan","Asia","Japan","Illumina HiSeq 4000","TA-283","PAIRED","RANDOM","GENOMIC",10230,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-283","SRP114740","leaf"
"SRR5892063","WGS",300,7353385500,"PRJNA393611","SAMN07341547","Plant",2609178404,"YUNNAN AGRICULTURAL UNIVERSITY","public","10-1-62","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057689","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-209","PAIRED","RANDOM","GENOMIC",10344,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-209","SRP114740","leaf"
"SRR5892064","WGS",300,7362653100,"PRJNA393611","SAMN07341603","Plant",2725973433,"YUNNAN AGRICULTURAL UNIVERSITY","public","MRH20","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057688","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-142","PAIRED","RANDOM","GENOMIC",10400,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-142","SRP114740","leaf"
"SRR5892065","WGS",300,13979125800,"PRJNA393611","SAMN07341539","Plant",5052229051,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-99","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057687","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-313","PAIRED","RANDOM","GENOMIC",10336,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-313","SRP114740","leaf"
"SRR5892066","WGS",300,9040960800,"PRJNA393611","SAMN07341538","Plant",3295838132,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-74","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057686","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-318","PAIRED","RANDOM","GENOMIC",10335,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-318","SRP114740","leaf"
"SRR5892067","WGS",300,9738553500,"PRJNA393611","SAMN07341541","Plant",3564427344,"YUNNAN AGRICULTURAL UNIVERSITY","public","10-1-104","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057685","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-204","PAIRED","RANDOM","GENOMIC",10338,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-204","SRP114740","leaf"
"SRR5892068","WGS",300,7409579400,"PRJNA393611","SAMN07341540","Plant",2739718471,"YUNNAN AGRICULTURAL UNIVERSITY","public","10-1-100","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057684","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-205","PAIRED","RANDOM","GENOMIC",10337,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-205","SRP114740","leaf"
"SRR5892069","WGS",300,10785596700,"PRJNA393611","SAMN07341535","Plant",3918984071,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-70","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057683","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-317","PAIRED","RANDOM","GENOMIC",10332,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-317","SRP114740","leaf"
"SRR5892070","WGS",300,7275256200,"PRJNA393611","SAMN07341443","Plant",2720842785,"YUNNAN AGRICULTURAL UNIVERSITY","public","Yuelianhua","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057682","Japan","Asia","Japan","Illumina HiSeq 4000","TA-88","PAIRED","RANDOM","GENOMIC",10240,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-88","SRP114740","leaf"
